mean intensity (a.u.),time (s),trial,normalized intensity (a.u.)
796.505625,13.724,4,0.9165650659280881
777.635,13.912,4,0.8948500207302224
805.34625,14.1,4,0.9267382621763512
780.60125,14.288,4,0.898263381592312
787.925,14.476,4,0.9066910601810109
795.116875,14.664,4,0.9149669858953103
788.91625,14.852,4,0.907831723966783
794.71375,15.04,4,0.9145030967768848
797.05125,15.228,4,0.9171929344558175
784.84375,15.416,4,0.9031453650587814
794.79,15.604,4,0.914590840145021
762.469375,15.792,4,0.8773984401742587
774.671875,15.98,4,0.8914402559078105
786.691875,16.168,4,0.9052720629241836
796.116875,16.356,4,0.91611771859218
798.706875,16.544,4,0.9190981162770723
790.0175,16.732,4,0.9090989683492108
789.646875,16.92,4,0.9086724780434334
797.020625,17.108,4,0.9171576932669759
791.2525,17.296,4,0.9105201232298448
781.528125,17.484,4,0.8993299669607231
785.74875,17.672,4,0.9041867781494484
799.18375,17.86,4,0.9196468719318921
777.315625,18.048000000000002,4,0.8944825054751596
779.10125,18.236,4,0.8965372825470076
786.539375,18.424,4,0.905096576187911
759.948125,18.612,4,0.8744971553622761
780.263125,18.8,4,0.8978742900991828
784.451875,18.988,4,0.9026944216831956
782.34125,19.176,4,0.900265656484865
786.943125,19.364,4,0.9055611845142721
774.92875,19.552,4,0.8917358503693189
780.4225,19.74,4,0.8980576881227466
785.785625,19.928,4,0.9042292114176455
776.87125,20.116,4,0.8939711486329882
780.02625,20.304,4,0.897601710291612
790.566875,20.492,4,0.9097311521245535
790.96375,20.68,4,0.9101878491636236
798.5,20.868,4,0.9188600584504074
786.879375,21.056,4,0.9054878253048466
776.36,21.244,4,0.8933828365417136
786.779375,21.432,4,0.9053727520351597
785.1475,21.62,4,0.9034949001154556
788.24125,21.808,4,0.907054979396396
782.61875,21.996,4,0.9005849848082464
779.04875,22.184,4,0.8964768690804219
784.359375,22.372,4,0.9025879789087352
771.095,22.56,4,0.8873242288926949
796.470625,22.748,4,0.9165247902836976
784.335,22.936,4,0.902559929799249
767.609375,23.124,4,0.8833132062361687
778.116875,23.312,4,0.8954045300485265
800.2375,23.5,4,0.9208594565112184
776.965,23.688,4,0.8940790298233198
784.205,23.876,4,0.9024103345486559
790.724375,24.064,4,0.9099123925243104
891.705625,-3.76,5,1.0213477856019917
882.96125,-3.572,5,1.0113320945574011
886.1375,-3.384,5,1.014970129143107
859.06875,-3.196,5,0.9839659422271458
886.06,-3.008,5,1.014881361671909
877.380625,-2.82,5,1.0049401207644522
878.236875,-2.632,5,1.005920858147848
875.6225,-2.444,5,1.0029263877283265
869.464375,-2.2560000000000002,5,0.9958729531016132
893.59625,-2.068,5,1.0235132823791975
858.6925,-1.88,5,0.9835349904718143
877.42125,-1.692,5,1.0049866521001607
869.873125,-1.504,5,0.9963411299255115
851.8275,-1.316,5,0.9756719106037718
847.795625,-1.1280000000000001,5,0.9710538545013736
867.505625,-0.94,5,0.9936294268537577
883.15875,-0.752,5,1.011558308435615
868.506875,-0.5640000000000001,5,0.9947762453122977
863.26875,-0.376,5,0.988776566472707
868.660625,-0.188,5,0.9949523485212869
163.12625,0.0,5,0.1868426412708307
221.668125,0.188,5,0.25389572776026337
270.681875,0.376,5,0.31003542635928205
317.67125,0.5640000000000001,5,0.3638564327066084
355.30125,0.752,5,0.40695733517338706
382.289375,0.94,5,0.43786917528463426
421.234375,1.1280000000000001,5,0.48247626129496374
437.833125,1.316,5,0.5014882491987757
481.610625,1.504,5,0.5516304165583134
503.849375,1.692,5,0.577102385591879
523.499375,1.88,5,0.5996092347407549
532.56875,2.068,5,0.6099971764710138
574.666875,2.2560000000000002,5,0.6582158099990303
579.006875,2.444,5,0.6631867883861102
590.20375,2.632,5,0.676011540374091
607.0775,2.82,5,0.6953385096273146
613.505625,3.008,5,0.7027011986698142
622.788125,3.196,5,0.7133332509458672
638.758125,3.384,5,0.7316250769462512
660.760625,3.572,5,0.7568264483660042
653.061875,3.76,5,0.7480084023158816
673.05875,3.948,5,0.7709125574850383
679.51125,4.136,5,0.778303165328963
684.338125,4.324,5,0.7838318038778425
681.12375,4.5120000000000005,5,0.7801501014232409
688.345,4.7,5,0.7884212253121123
708.635,4.888,5,0.8116611219650738
712.913125,5.076,5,0.8165612295485362
690.38,5.264,5,0.7907520872977593
730.83375,5.452,5,0.837087275529634
717.96125,5.64,5,0.8223432849103512
722.888125,5.828,5,0.827986462131744
727.50375,6.016,5,0.8332731377349389
728.39875,6.204,5,0.8342982588539336
727.25625,6.392,5,0.8329896545204685
721.68,6.58,5,0.8266026917944419
740.646875,6.768,5,0.8483270986367111
737.43875,6.956,5,0.8446525548491417
737.675,7.144,5,0.8449231524629545
762.38375,7.332,5,0.8732242267076001
766.438125,7.52,5,0.877868054011314
756.54375,7.708,5,0.8665351682328198
754.399375,7.896,5,0.8640790295741113
767.198125,8.084,5,0.8787385479224155
766.695,8.272,5,0.8781622752263327
773.245,8.46,5,0.8856645582759579
760.97875,8.648,5,0.8716149583587874
772.69375,8.836,5,0.885033163843728
765.89875,9.024000000000001,5,0.8772502610464449
753.25625,9.212,5,0.862769709373943
770.0275,9.4,5,0.8819792764878405
765.62,9.588,5,0.876930984496814
788.0375,9.776,5,0.9026076914074973
781.7275,9.964,5,0.8953803011719039
797.975,10.152,5,0.9139899719885127
777.5675,10.34,5,0.8906154923953481
787.12125,10.528,5,0.9015582308205936
783.820625,10.716,5,0.8977777387609492
776.5775,10.904,5,0.8894815595374658
786.0225,11.092,5,0.900299737156353
780.509375,11.28,5,0.8939850769673505
787.22125,11.468,5,0.9016727694931069
789.88625,11.656,5,0.9047252251155881
789.535625,11.844,5,0.904323623895088
791.509375,12.032,5,0.9065843309438205
796.411875,12.22,5,0.9121995893637882
784.839375,12.408,5,0.8989446014871793
786.970625,12.596,5,0.9013857069451203
791.419375,12.784,5,0.9064812461385585
797.084375,12.972,5,0.9129698619364406
795.985625,13.16,5,0.9117113682722
790.331875,13.348,5,0.9052356380749756
790.88,13.536,5,0.9058634531736895
800.924375,13.724,5,0.9173681469609538
803.971875,13.912,5,0.9208587130057985
786.033125,14.1,5,0.9003119068903075
783.594375,14.288,5,0.8975185950143879
793.509375,14.476,5,0.9088751043940878
791.515625,14.664,5,0.9065914896108527
789.370625,14.852,5,0.904134635085441
789.168125,15.04,5,0.9039026942736015
781.080625,15.228,5,0.8946393791340832
783.164375,15.416,5,0.8970260787225803
780.93875,15.604,5,0.8944768773924548
790.518125,15.792,5,0.9054489663525319
789.69625,15.98,5,0.9045076016378126
785.9425,16.168,5,0.9002081062183422
798.79875,16.356,5,0.9149334843033416
805.381875,16.544,5,0.9224737082882369
792.525,16.732,5,0.9077476143365344
793.53875,16.92,5,0.9089087501291387
799.34375,17.108,5,0.9155577200685394
799.274375,17.296,5,0.9154782588644832
788.615,17.484,5,0.9032691522412619
786.5775,17.672,5,0.9009354267888021
801.509375,17.86,5,0.9180381981951569
783.405625,18.048000000000002,5,0.8973024032700189
784.95625,18.236,5,0.8990784685606792
781.8675,18.424,5,0.8955406553134226
799.19875,18.612,5,0.915391638993395
792.7775,18.8,5,0.9080368244846307
798.00375,18.988,5,0.9140229018568603
794.81625,19.176,5,0.9103719816704968
800.83375,19.364,5,0.9172643462889886
790.558125,19.552,5,0.9054947818215372
790.014375,19.74,5,0.9048719777897457
795.326875,19.928,5,0.9109568447670182
789.610625,20.116,5,0.9044095278994732
785.646875,20.304,5,0.8998695012677247
788.124375,20.492,5,0.9027071968792432
805.200625,20.68,5,0.9222661069443064
778.949375,20.868,5,0.8921982736761421
793.105,21.056,5,0.9084119386371119
794.946875,21.244,5,0.9105215978114675
810.009375,21.432,5,0.9277739853587929
802.098125,21.62,5,0.9187125446295793
794.9775,21.808,5,0.9105566752799246
793.02375,21.996,5,0.9083188759656947
815.190625,22.184,5,0.9337085203283915
812.879375,22.372,5,0.9310612452599263
804.66625,22.56,5,0.9216540409130631
791.9725,22.748,5,0.9071147881708981
780.638125,22.936,5,0.8941325455082114
796.965,23.124,5,0.9128331313961278
780.03875,23.312,5,0.8934460293398346
791.31625,23.5,5,0.9063631281325291
806.8575,23.688,5,0.9241638695745122
785.339375,23.876,5,0.8995172948497461
789.474375,24.064,5,0.9042534689581736
824.1825,-3.76,6,1.0098155262723993
838.374375,-3.572,6,1.0272038786360045
829.959375,-3.384,6,1.0168935436633715
828.518125,-3.196,6,1.0151276767258424
822.53125,-3.008,6,1.007792360422897
811.96625,-2.82,6,0.9948477746848259
809.044375,-2.632,6,0.9912677972637727
803.12,-2.444,6,0.9840090580179625
798.96625,-2.2560000000000002,6,0.9789197468007818
812.951875,-2.068,6,0.9960553948758422
815.358125,-1.88,6,0.999003611575533
809.910625,-1.692,6,0.9923291552756615
816.5275,-1.504,6,1.0004363683145256
810.271875,-1.316,6,0.9927717706659008
846.381875,-1.1280000000000001,6,1.0370149311961188
808.125,-0.94,6,0.9901413487533194
805.7075,-0.752,6,0.9871793481833443
810.413125,-0.5640000000000001,6,0.9929448348150255
804.945625,-0.376,6,0.9862458738568707
821.29,-0.188,6,1.0062715400681994
155.7725,0.0,6,0.19085759412055864
209.796875,0.188,6,0.25705003653733216
260.89875,0.376,6,0.3196617357624812
302.115625,0.5640000000000001,6,0.3701620076311859
349.73875,0.752,6,0.4285114278562103
382.45875,0.94,6,0.46860104880743525
400.041875,1.1280000000000001,6,0.49014447229117625
432.034375,1.316,6,0.5293427362973517
463.500625,1.504,6,0.567896221482452
483.266875,1.692,6,0.5921144815719126
490.17375,1.88,6,0.6005770121558823
517.565,2.068,6,0.6341376732157918
531.7525,2.2560000000000002,6,0.6515206651853978
558.311875,2.444,6,0.6840620856148426
555.235625,2.632,6,0.6802929628626664
584.209375,2.82,6,0.7157925550092298
586.24375,3.008,6,0.7182851382189683
607.999375,3.196,6,0.7449408460370305
615.40125,3.384,6,0.7540098669135081
625.1325,3.572,6,0.7659329147094008
634.3375,3.76,6,0.777211183684218
644.418125,3.948,6,0.7895622972294944
659.02125,4.136,6,0.8074545266290469
655.438125,4.324,6,0.8030643639435072
673.203125,4.5120000000000005,6,0.8248306266635106
680.253125,4.7,6,0.8334685187083191
682.20625,4.888,6,0.8358615517437824
692.378125,5.076,6,0.8483244677924756
700.3475,5.264,6,0.8580888083477375
693.7475,5.452,6,0.8500022711142997
708.76625,5.64,6,0.8684037379437988
707.311875,5.828,6,0.8666217898242713
699.534375,6.016,6,0.8570925408344133
736.264375,6.204,6,0.9020953457714088
707.535,6.392,6,0.8668951699182427
726.113125,6.58,6,0.8896577001515701
707.02125,6.768,6,0.8662657065085944
721.85125,6.956,6,0.8844359106255463
719.1175,7.144,6,0.8810864301464688
720.530625,7.332,6,0.8828178374082873
714.40875,7.52,6,0.8753171146619311
731.8475,7.708,6,0.8966836451436905
728.754375,7.896,6,0.892893846586088
733.68875,8.084,6,0.8989396052468827
742.46,8.272,6,0.9096864294451843
738.773125,8.46,6,0.9051691488448008
744.72625,8.648,6,0.9124631135368931
735.550625,8.836,6,0.9012208357789291
730.679375,9.024000000000001,6,0.8952524199458407
748.619375,9.212,6,0.9172330984258215
734.884375,9.4,6,0.9004045243498718
744.895625,9.588,6,0.9126706373617285
757.08375,9.776,6,0.9276039292735913
739.553125,9.964,6,0.9061248305178434
764.15875,10.152,6,0.9362724521412538
756.06875,10.34,6,0.9263603178657216
762.06875,10.528,6,0.9337117153506651
753.56125,10.716,6,0.9232880463334723
750.15375,10.904,6,0.9191130651784815
771.396875,11.092,6,0.9451408411280381
766.06125,11.28,6,0.9386034577604377
764.320625,11.468,6,0.9364707867192328
765.5725,11.656,6,0.9380046251736435
777.5775,11.844,6,0.9527135463081011
770.776875,12.032,6,0.9443811967212606
766.46875,12.22,6,0.9391027401729569
778.585625,12.408,6,0.953948734239686
758.849375,12.596,6,0.9297672311376501
772.015625,12.784,6,0.9458989539936729
786.11125,12.972,6,0.9631693776892906
780.496875,13.16,6,0.956290460646869
763.608125,13.348,6,0.9355978082678958
770.844375,13.536,6,0.9444638999429662
786.115625,13.724,6,0.9631747380832899
763.68375,13.912,6,0.935690466507029
760.0975,14.1,6,0.9312964749686325
756.240625,14.288,6,0.9265709047728424
772.68,14.476,6,0.946712968111016
759.461875,14.664,6,0.9305176862975714
784.7425,14.852,6,0.9614923401380377
776.1175,15.04,6,0.9509247062534315
789.390625,15.228,6,0.9671873758771549
768.636875,15.416,6,0.9417591982849641
789.45375,15.604,6,0.9672647187048611
775.276875,15.792,6,0.9498947448349682
775.32125,15.98,6,0.9499491145455339
785.07625,16.168,6,0.9619012616231377
774.525625,16.356,6,0.9489742886082075
790.758125,16.544,6,0.9688628818872649
781.284375,16.732,6,0.9572553315667677
781.65625,16.92,6,0.9577109650567199
774.053125,17.108,6,0.9483953660562683
786.15,17.296,6,0.963216855464714
792.221875,17.484,6,0.9706563165653626
783.395625,17.672,6,0.9598421045567822
785.006875,17.86,6,0.9618162610897182
777.949375,18.048000000000002,6,0.9531691797980534
794.561875,18.236,6,0.9735233615844905
784.370625,18.424,6,0.9610367066480856
771.1,18.612,6,0.9447771001066476
773.12625,18.8,6,0.9472597282989588
792.59125,18.988,6,0.9711088869730293
795.56875,19.176,6,0.9747570179749326
779.80875,19.364,6,0.9554473472478145
791.5625,19.552,6,0.9698484286125901
794.56,19.74,6,0.9735210642727764
792.8525,19.928,6,0.9714289790718529
774.50125,20.116,6,0.948944423555925
787.065,20.304,6,0.964337943581168
781.08125,20.492,6,0.9570064561310795
778.598125,20.68,6,0.9539640496511128
776.19375,20.868,6,0.9510181302631361
770.37125,21.056,6,0.9438842116204555
790.27875,21.244,6,0.9682755358590407
789.883125,21.432,6,0.9677908030873773
789.958125,21.62,6,0.9678826955559391
789.631875,21.808,6,0.9674829633176953
804.25125,21.996,6,0.9853951027521028
780.2775,22.184,6,0.9560216751763257
788.115625,22.372,6,0.9656252039116044
783.34,22.56,6,0.9597739509759323
795.588125,22.748,6,0.9747807568626443
789.925,22.936,6,0.9678421097156577
785.59375,23.124,6,0.9625353196562141
776.734375,23.312,6,0.9516805218073523
780.296875,23.5,6,0.9560454140640375
784.4775,23.688,6,0.961167653415786
787.1625,23.876,6,0.9644574037902983
778.9025,24.064,6,0.9543369799193595
841.81625,-3.76,7,1.0056872274821043
839.26625,-3.572,7,1.0026408353150733
835.184375,-3.384,7,0.9977643678535834
858.67,-3.196,7,1.0258217890448875
850.813125,-3.008,7,1.016435466512597
846.6875,-2.82,7,1.0115067325188296
842.086875,-2.632,7,1.0060105333174778
832.15375,-2.444,7,0.9941437904962467
831.65625,-2.2560000000000002,7,0.993549445357777
844.6175,-2.068,7,1.0090337788773573
845.6325,-1.88,7,1.0102463624261953
842.26625,-1.692,7,1.0062248260998157
827.846875,-1.504,7,0.988998523725901
835.253125,-1.316,7,0.9978465009757336
825.850625,-1.1280000000000001,7,0.9866136765245539
837.3925,-0.94,7,1.000402334404103
819.33625,-0.752,7,0.9788311898684352
826.150625,-0.5640000000000001,7,0.986972075603028
821.378125,-0.376,7,0.9812705435963005
825.27875,-0.188,7,0.9859304782812123
154.368125,0.0,7,0.18441797915264868
209.294375,0.188,7,0.25003637043279914
274.96375,0.376,7,0.32848918204606103
312.12,0.5640000000000001,7,0.372878401244588
356.9675,0.752,7,0.42645607681749786
389.23,0.94,7,0.464998911048414
411.63,1.1280000000000001,7,0.49175937557448973
437.974375,1.316,7,0.5232320413177548
466.549375,1.504,7,0.5573695535424251
503.234375,1.692,7,0.6011957875218488
523.019375,1.88,7,0.6248322067472242
511.605625,2.068,7,0.6111966151407734
547.0175,2.2560000000000002,7,0.6535018930309221
564.626875,2.444,7,0.6745391722726125
573.7475,2.632,7,0.6854352509229757
596.465,2.82,7,0.7125750211404369
599.008125,3.008,7,0.7156131999952527
614.0625,3.196,7,0.7335981137519377
612.225,3.384,7,0.7314029193962831
637.944375,3.572,7,0.7621289203927268
638.178125,3.76,7,0.762408173008038
643.141875,3.948,7,0.7683381844272928
641.645,4.136,7,0.7665499223586557
653.479375,4.324,7,0.7806880193397173
676.828125,4.5120000000000005,7,0.8085819209514679
674.084375,4.7,7,0.8053040627129223
695.525625,4.888,7,0.8309191435173742
694.644375,5.076,7,0.8298663462243561
689.663125,5.264,7,0.8239154281921903
711.05,5.452,7,0.8494655491636686
712.525,5.64,7,0.8512276779661669
707.52125,5.828,7,0.8452498800031155
715.099375,6.016,7,0.854303190058324
720.026875,6.204,7,0.8601898949222632
723.951875,6.392,7,0.8648789495323009
709.563125,6.58,7,0.8476892337309808
720.989375,6.768,7,0.861339758632368
728.33625,6.956,7,0.8701168027312525
731.980625,7.144,7,0.8744706048699675
719.736875,7.332,7,0.8598434424797381
727.783125,7.52,7,0.8694560044303157
726.481875,7.708,7,0.8679014484274336
729.07875,7.896,7,0.8710038404504762
747.68875,8.084,7,0.8932365299518276
734.533125,8.272,7,0.8775199836959858
740.5675,8.46,7,0.8847290318265455
744.421875,8.648,7,0.8893337133201925
745.615,8.836,7,0.8907590963218744
747.659375,9.024000000000001,7,0.8932014367087269
750.1825,9.212,7,0.8962157222916446
750.0975,9.4,7,0.8961141758860768
730.453125,9.588,7,0.8726457562287363
733.221875,9.776,7,0.8759534810571546
741.358125,9.964,7,0.8856735627312744
737.454375,10.152,7,0.8810098947226286
743.034375,10.34,7,0.8876761175822492
748.660625,10.528,7,0.8943975936331346
737.70125,10.716,7,0.8813048272976229
733.62,10.904,7,0.8764291065008798
744.485,11.092,7,0.8894091264596216
750.256875,11.28,7,0.8963045753965163
735.646875,11.468,7,0.8788505402748213
738.93375,11.656,7,0.8827772501783546
739.385,11.844,7,0.8833163421255597
746.8975,12.032,7,0.8922912523823519
750.14375,12.22,7,0.8961694290773415
756.47375,12.408,7,0.9037316496331479
750.070625,12.596,7,0.8960820693019635
740.11375,12.784,7,0.8841869532203532
757.345625,12.972,7,0.9047732469549636
763.554375,13.16,7,0.9121906145498866
748.388125,13.348,7,0.8940720478035206
753.758125,13.536,7,0.9004873913082092
740.725625,13.724,7,0.8849179380074914
736.78125,13.912,7,0.880205736790302
744.910625,14.1,7,0.8899176051522067
771.964375,14.288,7,0.922237735383114
757.16375,14.476,7,0.9045559675136386
756.661875,14.664,7,0.9039563957219411
755.96875,14.852,7,0.9031283445177163
748.314375,15.04,7,0.8939839413633958
743.333125,15.228,7,0.8880330233312298
724.436875,15.416,7,0.8654583613758343
738.806875,15.604,7,0.8826256772347499
744.103125,15.792,7,0.8889529142993137
750.714375,15.98,7,0.8968511339911895
737.726875,16.168,7,0.8813354405522426
742.23,16.356,7,0.8867151600530903
749.0375,16.544,7,0.894847832475468
747.475,16.732,7,0.8929811706084146
756.35125,16.92,7,0.903585303342771
753.69375,17.108,7,0.9004104848392868
753.400625,17.296,7,0.9000602990730275
721.433125,17.484,7,0.8618698906026111
725.735625,17.672,7,0.867009930719729
746.5675,17.86,7,0.8918970133960301
740.784375,18.048000000000002,7,0.8849881244936925
744.095625,18.236,7,0.8889439543223518
733.30125,18.424,7,0.876048307480001
745.316875,18.612,7,0.8904029372376406
751.026875,18.8,7,0.8972244663646002
773.838125,18.988,7,0.9244762362940844
745.701875,19.176,7,0.8908628827216826
748.194375,19.364,7,0.893840581732006
747.26,19.552,7,0.8927243179355081
749.441875,19.74,7,0.8953309245666613
728.621875,19.928,7,0.8704580285205499
735.89125,20.116,7,0.8791424861908285
735.755625,20.304,7,0.8789804599407682
747.1,20.492,7,0.8925331717603219
738.4275,20.68,7,0.8821724517334294
731.796875,20.868,7,0.8742510854344021
750.1275,21.056,7,0.8961500157939244
741.176875,21.244,7,0.8854570299546963
738.964375,21.432,7,0.8828138367509489
726.7025,21.62,7,0.8681650210830616
722.890625,21.808,7,0.8636111127921984
734.063125,21.996,7,0.8769584918063762
735.17,22.184,7,0.8782808350729966
749.97875,22.372,7,0.8959723095841808
740.81625,22.56,7,0.8850262043957804
739.898125,22.748,7,0.8839293538827
742.755,22.936,7,0.8873423584404201
742.87125,23.124,7,0.8874812380833289
740.76625,23.312,7,0.8849664712160347
737.4325,23.5,7,0.8809837614564898
736.408125,23.688,7,0.8797599779364498
737.69375,23.876,7,0.8812958673206611
732.053125,24.064,7,0.8745572179805988
